2019-05-15 19:44:27,923 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100007ea1ae0001 type:create cxid:0x5cdcb26e zxid:0x4 txntype:-1 reqpath:n/a Error Path:/mesos Error:KeeperErrorCode = NodeExists for /mesos
2019-05-15 19:44:56,299 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /192.168.1.5:42900
2019-05-15 19:44:56,300 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@903] - Connection request from old client /192.168.1.5:42900; will be dropped if server is in r-o mode
2019-05-15 19:44:56,300 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /192.168.1.5:42900
2019-05-15 19:44:56,500 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100007ea1ae0002 with negotiated timeout 10000 for client /192.168.1.5:42900
2019-05-15 19:45:33,147 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /192.168.1.5:42906
2019-05-15 19:45:33,149 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /192.168.1.5:42906
2019-05-15 19:45:33,173 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100007ea1ae0003 with negotiated timeout 40000 for client /192.168.1.5:42906
2019-05-15 19:45:34,196 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100007ea1ae0003 type:create cxid:0x2 zxid:0x8 txntype:-1 reqpath:n/a Error Path:/spark_mesos_dispatcher Error:KeeperErrorCode = NoNode for /spark_mesos_dispatcher
2019-05-16 08:59:38,523 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100007ea1ae0000, timeout of 10000ms exceeded
2019-05-16 08:59:38,523 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100007ea1ae0001, timeout of 10000ms exceeded
2019-05-16 08:59:38,523 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100007ea1ae0000
2019-05-16 08:59:38,524 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100007ea1ae0001
2019-05-16 08:59:40,523 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100007ea1ae0002, timeout of 10000ms exceeded
2019-05-16 08:59:42,689 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100007ea1ae0002
2019-05-16 08:59:42,753 [myid:] - WARN  [SyncThread:0:FileTxnLog@341] - fsync-ing the write ahead log in SyncThread:0 took 4228ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2019-05-16 08:59:42,754 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:42896 which had sessionid 0x100007ea1ae0000
2019-05-16 08:59:43,041 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:42894 which had sessionid 0x100007ea1ae0001
2019-05-16 08:59:43,041 [myid:] - INFO  [SyncThread:0:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:42900 which had sessionid 0x100007ea1ae0002
2019-05-16 08:59:47,029 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /192.168.1.5:43282
2019-05-16 08:59:47,029 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@942] - Client attempting to renew session 0x100007ea1ae0003 at /192.168.1.5:43282
2019-05-16 08:59:47,030 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:42906 which had sessionid 0x100007ea1ae0003
2019-05-16 08:59:47,030 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@694] - Established session 0x100007ea1ae0003 with negotiated timeout 40000 for client /192.168.1.5:43282
2019-05-16 08:59:47,431 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /192.168.1.5:43284
2019-05-16 08:59:47,431 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@903] - Connection request from old client /192.168.1.5:43284; will be dropped if server is in r-o mode
2019-05-16 08:59:47,432 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /192.168.1.5:43284
2019-05-16 08:59:47,453 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100007ea1ae0004 with negotiated timeout 10000 for client /192.168.1.5:43284
2019-05-16 08:59:59,284 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100007ea1ae0004, likely client has closed socket
2019-05-16 08:59:59,284 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:43284 which had sessionid 0x100007ea1ae0004
2019-05-16 09:00:08,523 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100007ea1ae0004, timeout of 10000ms exceeded
2019-05-16 09:00:08,523 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100007ea1ae0004
