I0510 11:35:49.343839  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._0 from 192.168.1.5:41208 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:35:49.345036  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._0 from 192.168.1.5:41208: '200 OK' after 2.82906ms
I0510 11:35:59.366276  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:35:59.368961  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2 from 192.168.1.5:40714: '200 OK' after 7.24506ms
I0510 11:36:09.380609  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:36:09.381664  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4 from 192.168.1.5:40714: '200 OK' after 2.99392ms
I0510 11:36:19.398711  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:36:19.401412  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6 from 192.168.1.5:40714: '200 OK' after 6.94477ms
I0510 11:36:29.413938  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._8 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:36:29.416441  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._8 from 192.168.1.5:40714: '200 OK' after 7.25197ms
I0510 11:36:33.695797  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._0 from 192.168.1.5:41208 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:36:33.696990  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._0 from 192.168.1.5:41208: '200 OK' after 3.05203ms
I0510 11:36:43.719290  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:36:43.720423  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2 from 192.168.1.5:40714: '200 OK' after 5.04397ms
I0510 11:36:53.741901  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:36:53.743589  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4 from 192.168.1.5:40714: '200 OK' after 6.34803ms
I0510 11:37:03.757478  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:37:03.758716  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6 from 192.168.1.5:40714: '200 OK' after 3.11398ms
I0510 11:37:13.771332  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._8 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:37:13.774579  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._8 from 192.168.1.5:40714: '200 OK' after 8.24294ms
I0510 11:37:23.785184  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._a from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:37:23.786329  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._a from 192.168.1.5:40714: '200 OK' after 2.89997ms
I0510 11:37:33.799670  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._c from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:37:33.801054  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._c from 192.168.1.5:40714: '200 OK' after 4.61389ms
I0510 11:37:43.816310  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._e from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:37:43.818806  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._e from 192.168.1.5:40714: '200 OK' after 6.68698ms
I0510 11:37:53.830057  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._g from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:37:53.831230  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._g from 192.168.1.5:40714: '200 OK' after 3.07584ms
I0510 11:38:00.718160  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._0 from 192.168.1.5:41208 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:38:00.719439  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._0 from 192.168.1.5:41208: '200 OK' after 3.02899ms
I0510 11:38:10.739027  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:38:10.742063  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2 from 192.168.1.5:40714: '200 OK' after 6.8201ms
I0510 11:38:20.766115  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._4 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:38:20.767645  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._4 from 192.168.1.5:40714: '200 OK' after 6.40589ms
I0510 11:38:30.785781  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._6 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:38:30.787583  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._6 from 192.168.1.5:40714: '200 OK' after 6.8713ms
I0510 11:38:40.800590  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._8 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:38:40.804054  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._8 from 192.168.1.5:40714: '200 OK' after 8.40678ms
I0510 11:38:50.814378  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._a from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:38:50.815462  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._a from 192.168.1.5:40714: '200 OK' after 2.82598ms
I0510 11:39:00.825841  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._c from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:39:00.827077  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._c from 192.168.1.5:40714: '200 OK' after 3.09709ms
I0510 11:39:10.840795  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._e from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:39:10.842317  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._e from 192.168.1.5:40714: '200 OK' after 6.01626ms
I0510 11:39:20.861042  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._g from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:39:20.863296  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._g from 192.168.1.5:40714: '200 OK' after 7.20998ms
I0510 11:39:30.876322  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._i from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:39:30.879307  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._i from 192.168.1.5:40714: '200 OK' after 7.80288ms
I0510 11:39:40.891691  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._k from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:39:40.894788  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._k from 192.168.1.5:40714: '200 OK' after 7.97901ms
I0510 11:39:50.908653  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._m from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:39:50.910104  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._m from 192.168.1.5:40714: '200 OK' after 3.56301ms
I0510 11:40:00.919302  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._o from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:40:00.920831  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._o from 192.168.1.5:40714: '200 OK' after 3.81594ms
I0510 11:40:10.932822  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._q from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:40:10.935729  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._q from 192.168.1.5:40714: '200 OK' after 6.99008ms
I0510 11:40:20.947360  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._s from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:40:20.950377  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._s from 192.168.1.5:40714: '200 OK' after 7.32723ms
I0510 11:40:30.964193  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._u from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:40:30.967094  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._u from 192.168.1.5:40714: '200 OK' after 7.84026ms
I0510 11:40:40.980672  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._w from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:40:40.984021  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._w from 192.168.1.5:40714: '200 OK' after 8.29491ms
I0510 11:40:50.998394  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._y from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:40:51.001673  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._y from 192.168.1.5:40714: '200 OK' after 8.23808ms
I0510 11:41:01.011545  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._10 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:41:01.013643  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._10 from 192.168.1.5:40714: '200 OK' after 5.17914ms
I0510 11:41:11.029413  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._12 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:41:11.032289  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._12 from 192.168.1.5:40714: '200 OK' after 7.78906ms
I0510 11:41:21.045104  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._14 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:41:21.048336  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._14 from 192.168.1.5:40714: '200 OK' after 8.11315ms
I0510 11:41:31.058439  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._16 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:41:31.059670  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._16 from 192.168.1.5:40714: '200 OK' after 3.13984ms
I0510 11:41:41.071651  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._18 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:41:41.074923  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._18 from 192.168.1.5:40714: '200 OK' after 8.10829ms
I0510 11:41:51.088865  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1a from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:41:51.091809  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1a from 192.168.1.5:40714: '200 OK' after 8.11187ms
I0510 11:42:01.099923  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1c from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:42:01.101619  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1c from 192.168.1.5:40714: '200 OK' after 4.256ms
I0510 11:42:11.114599  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1e from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:42:11.117324  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1e from 192.168.1.5:40714: '200 OK' after 7.68486ms
I0510 11:42:21.129034  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1g from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:42:21.132277  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1g from 192.168.1.5:40714: '200 OK' after 8.17997ms
I0510 11:42:31.146068  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1i from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:42:31.147672  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1i from 192.168.1.5:40714: '200 OK' after 6.59917ms
I0510 11:42:41.159189  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1k from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:42:41.160645  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1k from 192.168.1.5:40714: '200 OK' after 6.28019ms
I0510 11:42:51.172163  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1m from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:42:51.173399  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1m from 192.168.1.5:40714: '200 OK' after 5.43206ms
I0510 11:43:01.180088  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1o from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:43:01.181715  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1o from 192.168.1.5:40714: '200 OK' after 3.91501ms
I0510 11:43:11.224956  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1q from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:43:11.226060  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1q from 192.168.1.5:40714: '200 OK' after 2.84006ms
I0510 11:43:21.245803  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1s from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:43:21.247383  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1s from 192.168.1.5:40714: '200 OK' after 5.82989ms
I0510 11:43:31.260130  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1u from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:43:31.263299  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1u from 192.168.1.5:40714: '200 OK' after 8.00077ms
I0510 11:43:41.276479  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1w from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:43:41.278136  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1w from 192.168.1.5:40714: '200 OK' after 6.41792ms
I0510 11:43:51.288410  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._1y from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:43:51.289825  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._1y from 192.168.1.5:40714: '200 OK' after 3.92602ms
I0510 11:44:01.300653  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._20 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:44:01.302935  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._20 from 192.168.1.5:40714: '200 OK' after 5.51373ms
I0510 11:44:11.320662  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._22 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:44:11.322221  2838 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._22 from 192.168.1.5:40714: '200 OK' after 5.90592ms
I0510 11:44:21.338917  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._24 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:44:21.340607  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._24 from 192.168.1.5:40714: '200 OK' after 5.61587ms
I0510 11:44:31.353219  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._26 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:44:31.356320  2836 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._26 from 192.168.1.5:40714: '200 OK' after 7.71302ms
I0510 11:44:41.367131  2841 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._28 from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:44:41.368309  2842 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._28 from 192.168.1.5:40714: '200 OK' after 3.01312ms
I0510 11:44:51.381742  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2a from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:44:51.383759  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2a from 192.168.1.5:40714: '200 OK' after 6.71514ms
I0510 11:45:01.394544  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2c from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:45:01.395964  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2c from 192.168.1.5:40714: '200 OK' after 4.7081ms
I0510 11:45:11.409216  2838 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2e from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:45:11.410822  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2e from 192.168.1.5:40714: '200 OK' after 6.49805ms
I0510 11:45:21.421260  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2g from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:45:21.422505  2837 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2g from 192.168.1.5:40714: '200 OK' after 4.38323ms
I0510 11:45:31.455981  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2i from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:45:31.458741  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2i from 192.168.1.5:40714: '200 OK' after 7.51283ms
I0510 11:45:41.496361  2839 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2k from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:45:41.497702  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2k from 192.168.1.5:40714: '200 OK' after 3.99002ms
I0510 11:45:51.510993  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2m from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:45:51.513769  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2m from 192.168.1.5:40714: '200 OK' after 7.5689ms
I0510 11:46:01.532821  2842 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2o from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:46:01.535326  2841 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2o from 192.168.1.5:40714: '200 OK' after 6.82189ms
I0510 11:46:11.555312  2835 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2q from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:46:11.556855  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2q from 192.168.1.5:40714: '200 OK' after 6.50496ms
I0510 11:46:21.569125  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2s from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:46:21.570631  2839 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2s from 192.168.1.5:40714: '200 OK' after 6.39616ms
I0510 11:46:31.582176  2840 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2u from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:46:31.585114  2835 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2u from 192.168.1.5:40714: '200 OK' after 7.24608ms
I0510 11:46:41.598052  2837 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2w from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
I0510 11:46:41.599335  2840 http.cpp:1122] HTTP GET for /master/state?jsonp=angular.callbacks._2w from 192.168.1.5:40714: '200 OK' after 5.14022ms
I0510 11:46:51.612226  2836 http.cpp:1105] HTTP GET for /master/state?jsonp=angular.callbacks._2y from 192.168.1.5:40714 with User-Agent='Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0'
