2019-05-26 23:53:14,930 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10000b85ffb0000 type:create cxid:0x5ceb6d3d zxid:0x4 txntype:-1 reqpath:n/a Error Path:/mesos Error:KeeperErrorCode = NodeExists for /mesos
2019-05-26 23:53:30,798 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /192.168.1.5:45108
2019-05-26 23:53:30,799 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@903] - Connection request from old client /192.168.1.5:45108; will be dropped if server is in r-o mode
2019-05-26 23:53:30,799 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /192.168.1.5:45108
2019-05-26 23:53:30,814 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10000b85ffb0002 with negotiated timeout 10000 for client /192.168.1.5:45108
2019-05-26 23:54:11,697 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /192.168.1.5:45120
2019-05-26 23:54:11,699 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /192.168.1.5:45120
2019-05-26 23:54:11,722 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10000b85ffb0003 with negotiated timeout 40000 for client /192.168.1.5:45120
2019-05-26 23:54:12,748 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10000b85ffb0003 type:create cxid:0x2 zxid:0x8 txntype:-1 reqpath:n/a Error Path:/spark_mesos_dispatcher Error:KeeperErrorCode = NoNode for /spark_mesos_dispatcher
2019-05-27 01:29:19,077 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10000b85ffb0002, likely client has closed socket
2019-05-27 01:29:19,078 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:45108 which had sessionid 0x10000b85ffb0002
2019-05-27 01:29:19,592 [myid:] - WARN  [SyncThread:0:FileTxnLog@341] - fsync-ing the write ahead log in SyncThread:0 took 5047ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2019-05-27 01:29:22,413 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@222] - Accepted socket connection from /192.168.1.5:46436
2019-05-27 01:29:22,414 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@903] - Connection request from old client /192.168.1.5:46436; will be dropped if server is in r-o mode
2019-05-27 01:29:22,414 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@942] - Client attempting to renew session 0x10000b85ffb0002 at /192.168.1.5:46436
2019-05-27 01:29:22,414 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@694] - Established session 0x10000b85ffb0002 with negotiated timeout 10000 for client /192.168.1.5:46436
2019-05-27 01:47:12,319 [myid:] - WARN  [SyncThread:0:FileTxnLog@341] - fsync-ing the write ahead log in SyncThread:0 took 3641ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2019-05-27 02:16:01,844 [myid:] - WARN  [SyncThread:0:FileTxnLog@341] - fsync-ing the write ahead log in SyncThread:0 took 2907ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2019-05-27 02:40:28,384 [myid:] - WARN  [SyncThread:0:FileTxnLog@341] - fsync-ing the write ahead log in SyncThread:0 took 2300ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2019-05-27 07:28:27,116 [myid:] - WARN  [SyncThread:0:FileTxnLog@341] - fsync-ing the write ahead log in SyncThread:0 took 1381ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2019-05-27 07:30:44,064 [myid:] - WARN  [SyncThread:0:FileTxnLog@341] - fsync-ing the write ahead log in SyncThread:0 took 2632ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2019-05-27 08:26:52,698 [myid:] - WARN  [SyncThread:0:FileTxnLog@341] - fsync-ing the write ahead log in SyncThread:0 took 1055ms which will adversely effect operation latency. See the ZooKeeper troubleshooting guide
2019-05-27 08:29:13,154 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10000b85ffb0001, likely client has closed socket
2019-05-27 08:29:13,155 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:45104 which had sessionid 0x10000b85ffb0001
2019-05-27 08:29:13,155 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10000b85ffb0000, likely client has closed socket
2019-05-27 08:29:13,156 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:45102 which had sessionid 0x10000b85ffb0000
2019-05-27 08:29:21,381 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10000b85ffb0001, timeout of 10000ms exceeded
2019-05-27 08:29:21,381 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10000b85ffb0000, timeout of 10000ms exceeded
2019-05-27 08:29:21,382 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10000b85ffb0001
2019-05-27 08:29:21,382 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10000b85ffb0000
2019-05-27 08:29:46,355 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10000b85ffb0002, likely client has closed socket
2019-05-27 08:29:46,355 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /192.168.1.5:46436 which had sessionid 0x10000b85ffb0002
2019-05-27 08:29:55,381 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10000b85ffb0002, timeout of 10000ms exceeded
2019-05-27 08:29:55,382 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10000b85ffb0002
